Canadian CMA,Country,Continent,Gender,Population,Latitude,Longitude
Brantford,Philippines,Asia,Women+,85,43.166668,-80.25
Brantford,Viet Nam,Asia,Women+,75,43.166668,-80.25
Brantford,Bangladesh,Asia,Women+,10,43.166668,-80.25
Brantford,India,Asia,Women+,350,43.166668,-80.25
Brantford,Pakistan,Asia,Women+,90,43.166668,-80.25
Brantford,United States of America,North America,Men+,55,43.166668,-80.25
Brantford,Honduras,North America,Men+,10,43.166668,-80.25
Brantford,Nicaragua,North America,Men+,10,43.166668,-80.25
Brantford,Cuba,North America,Men+,15,43.166668,-80.25
Brantford,Jamaica,North America,Men+,45,43.166668,-80.25
Brantford,Trinidad and Tobago,North America,Men+,15,43.166668,-80.25
Brantford,Brazil,South America,Men+,15,43.166668,-80.25
Brantford,Venezuela,South America,Men+,10,43.166668,-80.25
Brantford,Germany,Europe,Men+,10,43.166668,-80.25
Brantford,Ireland,Europe,Men+,10,43.166668,-80.25
Brantford,United Kingdom,Europe,Men+,25,43.166668,-80.25
Brantford,Portugal,Europe,Men+,20,43.166668,-80.25
Brantford,Nigeria,Africa,Men+,65,43.166668,-80.25
Brantford,"South Africa, Republic of",Africa,Men+,10,43.166668,-80.25
Brantford,Saudi Arabia,Asia,Men+,10,43.166668,-80.25
Brantford,Syria,Asia,Men+,35,43.166668,-80.25
Brantford,West Bank and Gaza Strip,Asia,Men+,10,43.166668,-80.25
Brantford,China,Asia,Men+,25,43.166668,-80.25
Brantford,"Korea, South",Asia,Men+,15,43.166668,-80.25
Brantford,Philippines,Asia,Men+,50,43.166668,-80.25
Brantford,Viet Nam,Asia,Men+,45,43.166668,-80.25
Brantford,India,Asia,Men+,310,43.166668,-80.25
Brantford,Pakistan,Asia,Men+,65,43.166668,-80.25
Brantford,United States of America,North America,Women+,55,43.166668,-80.25
Brantford,Honduras,North America,Women+,15,43.166668,-80.25
Brantford,Jamaica,North America,Women+,45,43.166668,-80.25
Brantford,Trinidad and Tobago,North America,Women+,10,43.166668,-80.25
Brantford,Brazil,South America,Women+,20,43.166668,-80.25
Brantford,Venezuela,South America,Women+,15,43.166668,-80.25
Brantford,United Kingdom,Europe,Women+,10,43.166668,-80.25
Brantford,Nigeria,Africa,Women+,95,43.166668,-80.25
Brantford,Saudi Arabia,Asia,Women+,10,43.166668,-80.25
Brantford,Syria,Asia,Women+,50,43.166668,-80.25
Brantford,Uzbekistan,Asia,Women+,10,43.166668,-80.25
Brantford,China,Asia,Women+,30,43.166668,-80.25
Brantford,"Korea, South",Asia,Women+,10,43.166668,-80.25
Brantford,Philippines,Asia,Women+,75,43.166668,-80.25
Brantford,Viet Nam,Asia,Women+,75,43.166668,-80.25
Brantford,Bangladesh,Asia,Women+,10,43.166668,-80.25
Brantford,India,Asia,Women+,350,43.166668,-80.25
Brantford,Pakistan,Asia,Women+,90,43.166668,-80.25
Calgary,United States of America,North America,Men+,1115,51.049999,-114.066666
Calgary,Costa Rica,North America,Men+,15,51.049999,-114.066666
Calgary,El Salvador,North America,Men+,85,51.049999,-114.066666
Calgary,Guatemala,North America,Men+,45,51.049999,-114.066666
Calgary,Honduras,North America,Men+,45,51.049999,-114.066666
Calgary,Mexico,North America,Men+,720,51.049999,-114.066666
Calgary,Nicaragua,North America,Men+,20,51.049999,-114.066666
Calgary,Panama,North America,Men+,10,51.049999,-114.066666
Calgary,Bahamas,North America,Men+,15,51.049999,-114.066666
Calgary,Barbados,North America,Men+,10,51.049999,-114.066666
Calgary,Cuba,North America,Men+,50,51.049999,-114.066666
Calgary,Dominican Republic,North America,Men+,45,51.049999,-114.066666
Calgary,Haiti,North America,Men+,60,51.049999,-114.066666
Calgary,Jamaica,North America,Men+,255,51.049999,-114.066666
Calgary,Saint Lucia,North America,Men+,15,51.049999,-114.066666
Calgary,Trinidad and Tobago,North America,Men+,35,51.049999,-114.066666
Calgary,Argentina,South America,Men+,45,51.049999,-114.066666
Calgary,Bolivia,South America,Men+,25,51.049999,-114.066666
Calgary,Brazil,South America,Men+,385,51.049999,-114.066666
Calgary,Chile,South America,Men+,60,51.049999,-114.066666
Calgary,Colombia,South America,Men+,265,51.049999,-114.066666
Calgary,Ecuador,South America,Men+,40,51.049999,-114.066666
Calgary,Peru,South America,Men+,45,51.049999,-114.066666
Calgary,Venezuela,South America,Men+,390,51.049999,-114.066666
Calgary,Austria,Europe,Men+,15,51.049999,-114.066666
Calgary,Belgium,Europe,Men+,20,51.049999,-114.066666
Calgary,France,Europe,Men+,110,51.049999,-114.066666
Calgary,Germany,Europe,Men+,125,51.049999,-114.066666
Calgary,Netherlands,Europe,Men+,55,51.049999,-114.066666
Calgary,Switzerland,Europe,Men+,15,51.049999,-114.066666
Calgary,Belarus,Europe,Men+,20,51.049999,-114.066666
Calgary,Bulgaria,Europe,Men+,10,51.049999,-114.066666
Calgary,Czechia,Europe,Men+,55,51.049999,-114.066666
Calgary,Estonia,Europe,Men+,15,51.049999,-114.066666
Calgary,Hungary,Europe,Men+,70,51.049999,-114.066666
Calgary,Latvia,Europe,Men+,20,51.049999,-114.066666
Calgary,Lithuania,Europe,Men+,30,51.049999,-114.066666
Calgary,Moldova,Europe,Men+,115,51.049999,-114.066666
Calgary,Poland,Europe,Men+,195,51.049999,-114.066666
Calgary,Romania,Europe,Men+,195,51.049999,-114.066666
Calgary,Russian Federation,Europe,Men+,240,51.049999,-114.066666
Calgary,Slovakia,Europe,Men+,25,51.049999,-114.066666
Calgary,Ukraine,Europe,Men+,335,51.049999,-114.066666
Calgary,Denmark,Europe,Men+,10,51.049999,-114.066666
Calgary,Ireland,Europe,Men+,315,51.049999,-114.066666
Calgary,Norway,Europe,Men+,10,51.049999,-114.066666
Calgary,Sweden,Europe,Men+,10,51.049999,-114.066666
Calgary,United Kingdom,Europe,Men+,930,51.049999,-114.066666
Calgary,Albania,Europe,Men+,145,51.049999,-114.066666
Calgary,Bosnia and Herzegovina,Europe,Men+,35,51.049999,-114.066666
Calgary,Croatia,Europe,Men+,125,51.049999,-114.066666
Calgary,Greece,Europe,Men+,45,51.049999,-114.066666
Calgary,Italy,Europe,Men+,170,51.049999,-114.066666
Calgary,Kosovo,Europe,Men+,30,51.049999,-114.066666
Calgary,North Macedonia,Europe,Men+,15,51.049999,-114.066666
Calgary,Portugal,Europe,Men+,55,51.049999,-114.066666
Calgary,Serbia,Europe,Men+,25,51.049999,-114.066666
Calgary,Spain,Europe,Men+,70,51.049999,-114.066666
Calgary,C̫te d'Ivoire,Africa,Men+,30,51.049999,-114.066666
Calgary,Gambia,Africa,Men+,10,51.049999,-114.066666
Calgary,Ghana,Africa,Men+,175,51.049999,-114.066666
Calgary,Guinea,Africa,Men+,25,51.049999,-114.066666
Calgary,Nigeria,Africa,Men+,3045,51.049999,-114.066666
Calgary,Senegal,Africa,Men+,10,51.049999,-114.066666
Calgary,Burundi,Africa,Men+,15,51.049999,-114.066666
Calgary,Eritrea,Africa,Men+,1340,51.049999,-114.066666
Calgary,Ethiopia,Africa,Men+,885,51.049999,-114.066666
Calgary,Kenya,Africa,Men+,165,51.049999,-114.066666
Calgary,Mauritius,Africa,Men+,45,51.049999,-114.066666
Calgary,Rwanda,Africa,Men+,25,51.049999,-114.066666
Calgary,Somalia,Africa,Men+,135,51.049999,-114.066666
Calgary,South Sudan,Africa,Men+,35,51.049999,-114.066666
Calgary,Tanzania,Africa,Men+,60,51.049999,-114.066666
Calgary,Uganda,Africa,Men+,105,51.049999,-114.066666
Calgary,Zambia,Africa,Men+,15,51.049999,-114.066666
Calgary,Zimbabwe,Africa,Men+,100,51.049999,-114.066666
Calgary,Algeria,Africa,Men+,15,51.049999,-114.066666
Calgary,Egypt,Africa,Men+,300,51.049999,-114.066666
Calgary,Libya,Africa,Men+,95,51.049999,-114.066666
Calgary,Morocco,Africa,Men+,105,51.049999,-114.066666
Calgary,Sudan,Africa,Men+,215,51.049999,-114.066666
Calgary,Tunisia,Africa,Men+,65,51.049999,-114.066666
Calgary,Cameroon,Africa,Men+,190,51.049999,-114.066666
Calgary,"Congo, Democratic Republic of the",Africa,Men+,80,51.049999,-114.066666
Calgary,"Congo, Republic of the",Africa,Men+,10,51.049999,-114.066666
Calgary,Botswana,Africa,Men+,15,51.049999,-114.066666
Calgary,"South Africa, Republic of",Africa,Men+,410,51.049999,-114.066666
Calgary,Afghanistan,Asia,Men+,415,51.049999,-114.066666
Calgary,Armenia,Asia,Men+,15,51.049999,-114.066666
Calgary,Azerbaijan,Asia,Men+,45,51.049999,-114.066666
Calgary,Bahrain,Asia,Men+,10,51.049999,-114.066666
Calgary,Georgia,Asia,Men+,10,51.049999,-114.066666
Calgary,Iran,Asia,Men+,415,51.049999,-114.066666
Calgary,Iraq,Asia,Men+,440,51.049999,-114.066666
Calgary,Israel,Asia,Men+,190,51.049999,-114.066666
Calgary,Jordan,Asia,Men+,95,51.049999,-114.066666
Calgary,Kazakhstan,Asia,Men+,75,51.049999,-114.066666
Calgary,Kuwait,Asia,Men+,65,51.049999,-114.066666
Calgary,Kyrgyzstan,Asia,Men+,20,51.049999,-114.066666
Calgary,Lebanon,Asia,Men+,220,51.049999,-114.066666
Calgary,Oman,Asia,Men+,10,51.049999,-114.066666
Calgary,Qatar,Asia,Men+,40,51.049999,-114.066666
Calgary,Saudi Arabia,Asia,Men+,160,51.049999,-114.066666
Calgary,Syria,Asia,Men+,1630,51.049999,-114.066666
Calgary,Turkey,Asia,Men+,175,51.049999,-114.066666
Calgary,Turkmenistan,Asia,Men+,15,51.049999,-114.066666
Calgary,United Arab Emirates,Asia,Men+,205,51.049999,-114.066666
Calgary,Uzbekistan,Asia,Men+,25,51.049999,-114.066666
Calgary,West Bank and Gaza Strip,Asia,Men+,70,51.049999,-114.066666
Calgary,Yemen,Asia,Men+,95,51.049999,-114.066666
Calgary,China,Asia,Men+,2440,51.049999,-114.066666
Calgary,Hong Kong,Asia,Men+,115,51.049999,-114.066666
Calgary,Japan,Asia,Men+,25,51.049999,-114.066666
Calgary,"Korea, South",Asia,Men+,775,51.049999,-114.066666
Calgary,Mongolia,Asia,Men+,60,51.049999,-114.066666
Calgary,Taiwan,Asia,Men+,95,51.049999,-114.066666
Calgary,Cambodia,Asia,Men+,45,51.049999,-114.066666
Calgary,Indonesia,Asia,Men+,60,51.049999,-114.066666
Calgary,Laos,Asia,Men+,10,51.049999,-114.066666
Calgary,Malaysia,Asia,Men+,50,51.049999,-114.066666
Calgary,Myanmar,Asia,Men+,30,51.049999,-114.066666
Calgary,Philippines,Asia,Men+,7435,51.049999,-114.066666
Calgary,Singapore,Asia,Men+,15,51.049999,-114.066666
Calgary,Thailand,Asia,Men+,55,51.049999,-114.066666
Calgary,Viet Nam,Asia,Men+,315,51.049999,-114.066666
Calgary,Bangladesh,Asia,Men+,315,51.049999,-114.066666
Calgary,India,Asia,Men+,7400,51.049999,-114.066666
Calgary,Nepal,Asia,Men+,240,51.049999,-114.066666
Calgary,Pakistan,Asia,Men+,1145,51.049999,-114.066666
Calgary,Sri Lanka,Asia,Men+,80,51.049999,-114.066666
Calgary,United States of America,North America,Women+,1255,51.049999,-114.066666
Calgary,Belize,North America,Women+,15,51.049999,-114.066666
Calgary,Costa Rica,North America,Women+,15,51.049999,-114.066666
Calgary,El Salvador,North America,Women+,75,51.049999,-114.066666
Calgary,Guatemala,North America,Women+,35,51.049999,-114.066666
Calgary,Honduras,North America,Women+,40,51.049999,-114.066666
Calgary,Mexico,North America,Women+,695,51.049999,-114.066666
Calgary,Nicaragua,North America,Women+,40,51.049999,-114.066666
Calgary,Panama,North America,Women+,15,51.049999,-114.066666
Calgary,Antigua and Barbuda,North America,Women+,10,51.049999,-114.066666
Calgary,Bahamas,North America,Women+,10,51.049999,-114.066666
Calgary,Barbados,North America,Women+,10,51.049999,-114.066666
Calgary,Cuba,North America,Women+,70,51.049999,-114.066666
Calgary,Dominican Republic,North America,Women+,65,51.049999,-114.066666
Calgary,Haiti,North America,Women+,45,51.049999,-114.066666
Calgary,Jamaica,North America,Women+,295,51.049999,-114.066666
Calgary,Saint Lucia,North America,Women+,10,51.049999,-114.066666
Calgary,Saint Vincent and the Grenadines,North America,Women+,10,51.049999,-114.066666
Calgary,Trinidad and Tobago,North America,Women+,45,51.049999,-114.066666
Calgary,Argentina,South America,Women+,65,51.049999,-114.066666
Calgary,Bolivia,South America,Women+,25,51.049999,-114.066666
Calgary,Brazil,South America,Women+,515,51.049999,-114.066666
Calgary,Chile,South America,Women+,70,51.049999,-114.066666
Calgary,Colombia,South America,Women+,405,51.049999,-114.066666
Calgary,Ecuador,South America,Women+,35,51.049999,-114.066666
Calgary,Paraguay,South America,Women+,15,51.049999,-114.066666
Calgary,Peru,South America,Women+,70,51.049999,-114.066666
Calgary,Venezuela,South America,Women+,505,51.049999,-114.066666
Calgary,Belgium,Europe,Women+,20,51.049999,-114.066666
Calgary,France,Europe,Women+,125,51.049999,-114.066666
Calgary,Germany,Europe,Women+,130,51.049999,-114.066666
Calgary,Netherlands,Europe,Women+,45,51.049999,-114.066666
Calgary,Switzerland,Europe,Women+,20,51.049999,-114.066666
Calgary,Belarus,Europe,Women+,35,51.049999,-114.066666
Calgary,Bulgaria,Europe,Women+,45,51.049999,-114.066666
Calgary,Czechia,Europe,Women+,65,51.049999,-114.066666
Calgary,Estonia,Europe,Women+,15,51.049999,-114.066666
Calgary,Hungary,Europe,Women+,40,51.049999,-114.066666
Calgary,Latvia,Europe,Women+,10,51.049999,-114.066666
Calgary,Lithuania,Europe,Women+,25,51.049999,-114.066666
Calgary,Moldova,Europe,Women+,120,51.049999,-114.066666
Calgary,Poland,Europe,Women+,215,51.049999,-114.066666
Calgary,Romania,Europe,Women+,185,51.049999,-114.066666
Calgary,Russian Federation,Europe,Women+,445,51.049999,-114.066666
Calgary,Slovakia,Europe,Women+,55,51.049999,-114.066666
Calgary,Ukraine,Europe,Women+,410,51.049999,-114.066666
Calgary,Finland,Europe,Women+,25,51.049999,-114.066666
Calgary,Ireland,Europe,Women+,170,51.049999,-114.066666
Calgary,Norway,Europe,Women+,10,51.049999,-114.066666
Calgary,Sweden,Europe,Women+,25,51.049999,-114.066666
Calgary,United Kingdom,Europe,Women+,750,51.049999,-114.066666
Calgary,Albania,Europe,Women+,85,51.049999,-114.066666
Calgary,Bosnia and Herzegovina,Europe,Women+,45,51.049999,-114.066666
Calgary,Croatia,Europe,Women+,85,51.049999,-114.066666
Calgary,Greece,Europe,Women+,35,51.049999,-114.066666
Calgary,Italy,Europe,Women+,115,51.049999,-114.066666
Calgary,Kosovo,Europe,Women+,40,51.049999,-114.066666
Calgary,Portugal,Europe,Women+,50,51.049999,-114.066666
Calgary,Serbia,Europe,Women+,30,51.049999,-114.066666
Calgary,Spain,Europe,Women+,70,51.049999,-114.066666
Calgary,C̫te d'Ivoire,Africa,Women+,25,51.049999,-114.066666
Calgary,Gambia,Africa,Women+,10,51.049999,-114.066666
Calgary,Ghana,Africa,Women+,205,51.049999,-114.066666
Calgary,Guinea,Africa,Women+,15,51.049999,-114.066666
Calgary,Liberia,Africa,Women+,10,51.049999,-114.066666
Calgary,Nigeria,Africa,Women+,3125,51.049999,-114.066666
Calgary,Senegal,Africa,Women+,25,51.049999,-114.066666
Calgary,Burundi,Africa,Women+,25,51.049999,-114.066666
Calgary,Eritrea,Africa,Women+,1205,51.049999,-114.066666
Calgary,Ethiopia,Africa,Women+,965,51.049999,-114.066666
Calgary,Kenya,Africa,Women+,135,51.049999,-114.066666
Calgary,Madagascar,Africa,Women+,10,51.049999,-114.066666
Calgary,Mauritius,Africa,Women+,25,51.049999,-114.066666
Calgary,Mozambique,Africa,Women+,10,51.049999,-114.066666
Calgary,Rwanda,Africa,Women+,25,51.049999,-114.066666
Calgary,Somalia,Africa,Women+,170,51.049999,-114.066666
Calgary,South Sudan,Africa,Women+,90,51.049999,-114.066666
Calgary,Tanzania,Africa,Women+,60,51.049999,-114.066666
Calgary,Uganda,Africa,Women+,40,51.049999,-114.066666
Calgary,Zambia,Africa,Women+,15,51.049999,-114.066666
Calgary,Zimbabwe,Africa,Women+,125,51.049999,-114.066666
Calgary,Algeria,Africa,Women+,50,51.049999,-114.066666
Calgary,Egypt,Africa,Women+,310,51.049999,-114.066666
Calgary,Libya,Africa,Women+,110,51.049999,-114.066666
Calgary,Morocco,Africa,Women+,125,51.049999,-114.066666
Calgary,Sudan,Africa,Women+,225,51.049999,-114.066666
Calgary,Tunisia,Africa,Women+,25,51.049999,-114.066666
Calgary,Cameroon,Africa,Women+,235,51.049999,-114.066666
Calgary,"Congo, Democratic Republic of the",Africa,Women+,75,51.049999,-114.066666
Calgary,Botswana,Africa,Women+,25,51.049999,-114.066666
Calgary,Lesotho,Africa,Women+,10,51.049999,-114.066666
Calgary,"South Africa, Republic of",Africa,Women+,350,51.049999,-114.066666
Calgary,Afghanistan,Asia,Women+,455,51.049999,-114.066666
Calgary,Armenia,Asia,Women+,25,51.049999,-114.066666
Calgary,Azerbaijan,Asia,Women+,45,51.049999,-114.066666
Calgary,Georgia,Asia,Women+,10,51.049999,-114.066666
Calgary,Iran,Asia,Women+,450,51.049999,-114.066666
Calgary,Iraq,Asia,Women+,505,51.049999,-114.066666
Calgary,Israel,Asia,Women+,155,51.049999,-114.066666
Calgary,Jordan,Asia,Women+,70,51.049999,-114.066666
Calgary,Kazakhstan,Asia,Women+,110,51.049999,-114.066666
Calgary,Kuwait,Asia,Women+,90,51.049999,-114.066666
Calgary,Kyrgyzstan,Asia,Women+,20,51.049999,-114.066666
Calgary,Lebanon,Asia,Women+,235,51.049999,-114.066666
Calgary,Oman,Asia,Women+,15,51.049999,-114.066666
Calgary,Qatar,Asia,Women+,25,51.049999,-114.066666
Calgary,Saudi Arabia,Asia,Women+,100,51.049999,-114.066666
Calgary,Syria,Asia,Women+,1465,51.049999,-114.066666
Calgary,Turkey,Asia,Women+,230,51.049999,-114.066666
Calgary,Turkmenistan,Asia,Women+,15,51.049999,-114.066666
Calgary,United Arab Emirates,Asia,Women+,170,51.049999,-114.066666
Calgary,Uzbekistan,Asia,Women+,35,51.049999,-114.066666
Calgary,West Bank and Gaza Strip,Asia,Women+,90,51.049999,-114.066666
Calgary,Yemen,Asia,Women+,95,51.049999,-114.066666
Calgary,China,Asia,Women+,3170,51.049999,-114.066666
Calgary,Hong Kong,Asia,Women+,195,51.049999,-114.066666
Calgary,Japan,Asia,Women+,150,51.049999,-114.066666
Calgary,"Korea, South",Asia,Women+,1030,51.049999,-114.066666
Calgary,Mongolia,Asia,Women+,55,51.049999,-114.066666
Calgary,Taiwan,Asia,Women+,150,51.049999,-114.066666
Calgary,Cambodia,Asia,Women+,70,51.049999,-114.066666
Calgary,Indonesia,Asia,Women+,90,51.049999,-114.066666
Calgary,Laos,Asia,Women+,10,51.049999,-114.066666
Calgary,Malaysia,Asia,Women+,70,51.049999,-114.066666
Calgary,Myanmar,Asia,Women+,45,51.049999,-114.066666
Calgary,Philippines,Asia,Women+,8995,51.049999,-114.066666
Calgary,Singapore,Asia,Women+,40,51.049999,-114.066666
Calgary,Thailand,Asia,Women+,150,51.049999,-114.066666
Calgary,Viet Nam,Asia,Women+,645,51.049999,-114.066666
Calgary,Bangladesh,Asia,Women+,320,51.049999,-114.066666
Calgary,India,Asia,Women+,7350,51.049999,-114.066666
Calgary,Nepal,Asia,Women+,235,51.049999,-114.066666
Calgary,Pakistan,Asia,Women+,1240,51.049999,-114.066666
Calgary,Sri Lanka,Asia,Women+,75,51.049999,-114.066666
Calgary,United States of America,North America,Men+,1025,51.049999,-114.066666
Calgary,Costa Rica,North America,Men+,15,51.049999,-114.066666
Calgary,El Salvador,North America,Men+,85,51.049999,-114.066666
Calgary,Guatemala,North America,Men+,45,51.049999,-114.066666
Calgary,Honduras,North America,Men+,45,51.049999,-114.066666
Calgary,Mexico,North America,Men+,665,51.049999,-114.066666
Calgary,Nicaragua,North America,Men+,15,51.049999,-114.066666
Calgary,Bahamas,North America,Men+,15,51.049999,-114.066666
Calgary,Barbados,North America,Men+,10,51.049999,-114.066666
Calgary,Cuba,North America,Men+,50,51.049999,-114.066666
Calgary,Dominican Republic,North America,Men+,45,51.049999,-114.066666
Calgary,Haiti,North America,Men+,50,51.049999,-114.066666
Calgary,Jamaica,North America,Men+,220,51.049999,-114.066666
Calgary,Saint Lucia,North America,Men+,10,51.049999,-114.066666
Calgary,Trinidad and Tobago,North America,Men+,35,51.049999,-114.066666
Calgary,Argentina,South America,Men+,30,51.049999,-114.066666
Calgary,Bolivia,South America,Men+,25,51.049999,-114.066666
Calgary,Brazil,South America,Men+,365,51.049999,-114.066666
Calgary,Chile,South America,Men+,50,51.049999,-114.066666
Calgary,Colombia,South America,Men+,235,51.049999,-114.066666
Calgary,Ecuador,South America,Men+,35,51.049999,-114.066666
Calgary,Peru,South America,Men+,25,51.049999,-114.066666
Calgary,Venezuela,South America,Men+,335,51.049999,-114.066666
Calgary,Austria,Europe,Men+,15,51.049999,-114.066666
Calgary,Belgium,Europe,Men+,15,51.049999,-114.066666
Calgary,France,Europe,Men+,95,51.049999,-114.066666
Calgary,Germany,Europe,Men+,125,51.049999,-114.066666
Calgary,Netherlands,Europe,Men+,50,51.049999,-114.066666
Calgary,Switzerland,Europe,Men+,15,51.049999,-114.066666
Calgary,Belarus,Europe,Men+,15,51.049999,-114.066666
Calgary,Bulgaria,Europe,Men+,10,51.049999,-114.066666
