"REF_DATE","GEO","DGUID","Single and multiple mother tongue responses (3)","Age (8D)","Gender (3)","Statistics (3)","Mother tongue (234)","Immigrant status and period of immigration (11)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Cushitic languages, n.i.e.","2016 to 2021","","0","units","0","","6.1.1.3.1.21.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","6.1.1.3.1.24.10","310","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tigrigna","2016 to 2021","","0","units","0","","6.1.1.3.1.32.10","50","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Vietnamese","2016 to 2021","","0","units","0","","6.1.1.3.1.36.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","6.1.1.3.1.54.10","200","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Sango","2016 to 2021","","0","units","0","","6.1.1.3.1.62.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Malayalam","2016 to 2021","","0","units","0","","6.1.1.3.1.67.10","20","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tamil","2016 to 2021","","0","units","0","","6.1.1.3.1.68.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Slavic languages","2016 to 2021","","0","units","0","","6.1.1.3.1.81.10","25","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Russian","2016 to 2021","","0","units","0","","6.1.1.3.1.87.10","20","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bengali","2016 to 2021","","0","units","0","","6.1.1.3.1.127.10","25","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hindi","2016 to 2021","","0","units","0","","6.1.1.3.1.129.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","6.1.1.3.1.138.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Sinhala (Sinhalese)","2016 to 2021","","0","units","0","","6.1.1.3.1.141.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Urdu","2016 to 2021","","0","units","0","","6.1.1.3.1.142.10","30","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kurdish","2016 to 2021","","0","units","0","","6.1.1.3.1.146.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Iranian Persian","2016 to 2021","","0","units","0","","6.1.1.3.1.151.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Portuguese","2016 to 2021","","0","units","0","","6.1.1.3.1.158.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Romanian","2016 to 2021","","0","units","0","","6.1.1.3.1.159.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","6.1.1.3.1.160.10","30","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Korean","2016 to 2021","","0","units","0","","6.1.1.3.1.164.10","25","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Igbo","2016 to 2021","","0","units","0","","6.1.1.3.1.175.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Shona","2016 to 2021","","0","units","0","","6.1.1.3.1.183.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Swahili","2016 to 2021","","0","units","0","","6.1.1.3.1.186.10","20","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yoruba","2016 to 2021","","0","units","0","","6.1.1.3.1.189.10","25","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Niger-Congo languages, n.i.e.","2016 to 2021","","0","units","0","","6.1.1.3.1.190.10","15","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mandarin","2016 to 2021","","0","units","0","","6.1.1.3.1.203.10","110","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yue (Cantonese)","2016 to 2021","","0","units","0","","6.1.1.3.1.207.10","10","","","","0"
"2021","St. John's (CMA), N.L.","2021S0503001","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kazakh","2016 to 2021","","0","units","0","","6.1.1.3.1.225.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","7.1.1.2.1.1.10","2450","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","7.1.1.2.1.3.10","625","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","French","2016 to 2021","","0","units","0","","7.1.1.2.1.4.10","45","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Arabic","2016 to 2021","","0","units","0","","7.1.1.2.1.24.10","210","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Aramaic, n.o.s.","2016 to 2021","","0","units","0","","7.1.1.2.1.28.10","25","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hebrew","2016 to 2021","","0","units","0","","7.1.1.2.1.30.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Vietnamese","2016 to 2021","","0","units","0","","7.1.1.2.1.36.10","225","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hiligaynon","2016 to 2021","","0","units","0","","7.1.1.2.1.43.10","15","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","7.1.1.2.1.54.10","220","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Creole, n.o.s.","2016 to 2021","","0","units","0","","7.1.1.2.1.63.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Creole languages, n.i.e.","2016 to 2021","","0","units","0","","7.1.1.2.1.64.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Malayalam","2016 to 2021","","0","units","0","","7.1.1.2.1.67.10","105","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tamil","2016 to 2021","","0","units","0","","7.1.1.2.1.68.10","15","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Telugu","2016 to 2021","","0","units","0","","7.1.1.2.1.69.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Albanian","2016 to 2021","","0","units","0","","7.1.1.2.1.75.10","20","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Slavic languages","2016 to 2021","","0","units","0","","7.1.1.2.1.81.10","55","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Russian","2016 to 2021","","0","units","0","","7.1.1.2.1.87.10","40","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","German","2016 to 2021","","0","units","0","","7.1.1.2.1.106.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Dutch","2016 to 2021","","0","units","0","","7.1.1.2.1.112.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bengali","2016 to 2021","","0","units","0","","7.1.1.2.1.127.10","20","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Gujarati","2016 to 2021","","0","units","0","","7.1.1.2.1.128.10","45","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hindi","2016 to 2021","","0","units","0","","7.1.1.2.1.129.10","40","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Marathi","2016 to 2021","","0","units","0","","7.1.1.2.1.133.10","20","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Nepali","2016 to 2021","","0","units","0","","7.1.1.2.1.134.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","7.1.1.2.1.138.10","120","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Urdu","2016 to 2021","","0","units","0","","7.1.1.2.1.142.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Indo-Aryan languages, n.i.e.","2016 to 2021","","0","units","0","","7.1.1.2.1.143.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Portuguese","2016 to 2021","","0","units","0","","7.1.1.2.1.158.10","35","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Spanish","2016 to 2021","","0","units","0","","7.1.1.2.1.160.10","45","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Swahili","2016 to 2021","","0","units","0","","7.1.1.2.1.186.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Mandarin","2016 to 2021","","0","units","0","","7.1.1.2.1.203.10","570","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Yue (Cantonese)","2016 to 2021","","0","units","0","","7.1.1.2.1.207.10","50","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Chinese, n.o.s.","2016 to 2021","","0","units","0","","7.1.1.2.1.208.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","S'gaw Karen","2016 to 2021","","0","units","0","","7.1.1.2.1.214.10","10","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","7.1.1.3.1.1.10","2415","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","7.1.1.3.1.3.10","650","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","French","2016 to 2021","","0","units","0","","7.1.1.3.1.4.10","45","","","","0"
"2021","Prince Edward Island","2021A000211","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","7.1.1.3.1.24.10","175","","","","0"
